StudentID,Age,Gender,Ethnicity,ParentalEducation,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Age_Category,,
1702,18,1,2,4,15,0,0,1,0,0,0,1.605274386,4,Teen,,
1703,15,0,0,1,12,0,3,1,0,1,1,2.709889487,2,Teen,,
1704,18,1,1,2,13,0,0,0,1,0,0,1.528563501,4,Teen,,
1705,15,1,3,2,16,1,3,0,1,0,0,1.778569202,4,Teen,,
1706,15,0,0,3,11,0,1,1,0,0,0,2.121964059,3,Teen,,
1707,18,1,0,1,28,0,3,0,0,0,0,0.405904831,4,Teen,,
1708,18,0,0,2,23,0,2,1,0,0,0,1.123926328,4,Teen,,
1709,18,0,0,2,23,0,3,0,0,0,0,0.870330411,4,Teen,,
1710,18,0,2,1,19,0,2,1,1,0,0,1.822829208,4,Teen,,
1711,17,0,3,2,12,0,3,1,0,0,0,2.231182932,3,Teen,,
1712,16,1,0,1,23,0,1,0,1,1,0,0.966967717,4,Teen,,
1713,15,1,0,2,19,0,4,0,1,0,0,1.691858946,4,Teen,,
1714,18,0,0,3,14,0,3,0,0,0,0,2.069758206,3,Teen,,
1715,18,1,2,2,23,1,1,1,1,0,0,1.057876127,4,Teen,,
1716,18,1,0,2,20,0,4,0,0,0,0,1.321427207,4,Teen,,
1717,17,0,1,2,3,1,2,1,0,0,1,3.516940721,0,Teen,,
1718,18,1,1,0,21,1,3,0,1,0,1,1.049157002,4,Teen,,
1719,18,0,1,1,1,0,3,1,0,0,0,3.486141329,1,Teen,,
1720,18,0,0,2,27,1,0,1,0,0,1,0.586837405,4,Teen,,
1721,16,1,2,1,17,0,4,0,1,0,0,2.358815897,3,Teen,,
1722,17,1,0,1,1,0,2,0,0,0,0,3.152222286,1,Teen,,
1723,18,1,0,2,24,0,1,0,0,0,0,0.587835083,4,Teen,,
1724,15,0,2,1,14,0,3,1,1,0,1,2.668893329,2,Teen,,
1725,15,0,2,1,29,0,3,0,0,0,0,0.304372034,4,Teen,,
1726,15,1,0,2,25,0,0,0,1,0,0,0.280670308,4,Teen,,
1727,17,1,0,1,18,0,1,1,0,0,0,0.873091197,4,Teen,,
1728,17,1,0,3,14,0,3,0,0,0,0,2.330783483,3,Teen,,
1729,15,1,0,3,25,0,0,1,1,1,0,0.318850909,4,Teen,,
1730,18,0,0,2,19,0,4,0,0,0,0,1.792289321,4,Teen,,
1731,17,1,0,1,9,0,3,0,1,0,0,2.573219137,2,Teen,,
1732,15,0,0,2,27,0,2,0,1,0,0,1.084490126,4,Teen,,
1733,15,0,2,3,23,0,2,1,1,0,1,1.08669668,4,Teen,,
1734,18,1,1,2,19,0,2,0,0,1,1,1.004112663,4,Teen,,
1735,16,1,1,1,10,1,2,1,0,0,0,2.824604893,2,Teen,,
1736,17,1,0,2,25,1,3,0,1,1,1,1.364373782,4,Teen,,
1737,18,0,3,3,9,0,4,0,0,0,1,2.607286401,2,Teen,,
1738,15,1,2,2,28,1,2,1,0,1,0,0.568468084,4,Teen,,
1739,15,1,2,2,22,0,2,0,0,0,1,0.573796193,4,Teen,,
1740,18,0,2,2,4,0,1,0,0,0,0,2.258071035,3,Teen,,
1741,17,1,3,2,8,1,3,0,0,0,0,2.840092975,2,Teen,,
1742,16,0,1,0,19,0,3,1,1,0,0,1.683117263,4,Teen,,
1743,16,1,0,2,18,1,3,1,0,0,0,1.72090715,4,Teen,,
1744,15,0,1,0,12,0,0,0,0,0,0,1.537783909,4,Teen,,
1745,17,1,2,2,17,0,3,0,1,0,0,2.063463508,3,Teen,,
1746,16,1,2,1,16,0,2,1,0,0,0,1.87854751,4,Teen,,
1747,17,0,1,2,26,0,3,1,1,0,1,0.863270859,4,Teen,,
1748,17,0,0,1,5,0,3,0,0,0,0,2.513286133,2,Teen,,
1749,15,1,0,2,9,0,3,1,1,0,1,2.77216327,2,Teen,,
1750,16,0,3,2,1,1,2,0,0,0,0,2.888385936,2,Teen,,
1751,18,0,1,1,23,0,3,0,1,0,0,1.337161049,4,Teen,,
1752,15,0,1,1,5,0,0,0,0,0,0,2.370611615,3,Teen,,
1753,16,0,0,1,27,0,3,0,0,1,0,0.854464648,4,Teen,,
1754,16,1,0,3,27,1,0,0,0,0,0,0.322641827,4,Teen,,
1755,16,1,2,2,20,0,2,1,1,0,0,1.834226997,4,Teen,,
1756,16,0,1,2,12,0,1,0,0,0,0,1.990060452,4,Teen,,
1757,16,0,2,1,17,1,3,0,1,0,0,2.226983394,3,Teen,,
1758,17,0,0,2,6,0,2,0,0,0,1,2.608386898,2,Teen,,
1759,15,0,1,3,1,0,3,1,0,0,0,3.406339082,1,Teen,,
1760,17,1,0,3,28,1,3,1,0,0,0,0.867034374,4,Teen,,
1761,18,1,2,2,13,1,3,0,1,0,0,2.166091325,3,Teen,,
1762,16,0,0,0,4,0,1,0,1,0,0,2.422928333,3,Teen,,
1763,15,0,0,1,17,0,3,0,1,0,0,1.509557878,4,Teen,,
1764,16,0,1,0,10,1,2,0,1,0,0,2.443857264,3,Teen,,
1765,15,1,3,1,9,0,0,0,0,0,0,2.003828379,3,Teen,,
1766,17,0,0,1,10,1,1,0,1,0,0,2.465306489,3,Teen,,
1767,15,1,2,1,26,0,1,1,0,1,0,0.844792002,4,Teen,,
1768,18,0,0,1,1,0,0,0,1,0,0,2.731058898,2,Teen,,
1769,18,1,0,3,14,0,2,0,0,0,0,1.736011489,4,Teen,,
1770,15,0,0,2,6,1,0,0,1,0,0,2.589670731,2,Teen,,
1771,15,1,0,3,8,1,2,1,0,0,0,2.742361123,2,Teen,,
1772,15,0,1,2,4,0,1,0,0,0,0,2.49591944,3,Teen,,
1773,15,0,0,1,6,1,1,0,0,1,0,2.853437194,2,Teen,,
1774,18,0,0,2,19,0,4,1,0,0,0,1.591347992,4,Teen,,
1775,16,1,3,1,1,0,2,0,0,1,0,3.209673328,1,Teen,,
1776,15,0,0,2,2,1,1,0,1,0,0,3.127617865,1,Teen,,
1777,15,1,2,1,1,1,2,0,1,1,1,3.453275897,1,Teen,,
1778,18,1,0,4,20,1,1,1,0,0,0,0.822773567,4,Teen,,
1779,18,0,1,1,21,1,0,0,0,0,0,1.217335228,4,Teen,,
1780,17,0,0,1,22,0,0,1,0,0,0,0.762684311,4,Teen,,
1781,15,0,0,3,18,0,4,0,1,1,0,2.145848671,3,Teen,,
1782,17,1,0,0,3,1,3,0,0,0,0,3.299131002,1,Teen,,
1783,18,0,0,2,23,0,3,1,0,1,0,1.170812285,4,Teen,,
1784,18,1,0,2,19,0,4,0,0,0,1,1.424595653,4,Teen,,
1785,16,1,1,3,6,0,4,0,0,0,0,2.902659367,2,Teen,,
1786,15,0,2,4,27,0,3,0,0,1,0,0.691477419,4,Teen,,
1787,17,0,2,4,21,1,3,1,0,1,1,1.8865425,4,Teen,,
1788,18,0,1,0,6,0,2,0,0,0,1,2.635341351,2,Teen,,
1789,18,0,0,3,16,1,1,0,0,0,0,1.500339419,4,Teen,,
1790,17,0,0,2,18,0,2,0,0,1,0,1.235553816,4,Teen,,
1791,16,0,0,2,21,0,2,0,0,0,0,0.604613406,4,Teen,,
1792,18,1,0,1,15,0,4,0,0,0,0,1.388138976,4,Teen,,
1793,15,1,1,2,2,0,2,0,0,1,0,3.300552206,1,Teen,,
1794,18,1,1,4,14,0,3,0,0,0,1,2.168641593,3,Teen,,
1795,15,0,0,3,13,0,2,1,1,0,0,2.79726748,2,Teen,,
1796,17,1,0,2,14,0,1,0,0,0,0,1.717458615,4,Teen,,
1797,15,1,2,0,13,0,2,0,1,0,0,1.687900492,4,Teen,,
1798,17,1,2,1,6,0,2,1,0,0,0,2.952145863,2,Teen,,
1799,15,1,0,3,24,0,2,1,0,0,0,0.963375009,4,Teen,,
1800,17,1,3,2,2,0,2,1,0,0,0,3.334971828,1,Teen,,
1801,15,0,3,2,29,0,1,0,0,0,0,0.443640655,4,Teen,,
1802,16,0,0,0,16,1,2,1,0,0,0,1.955791739,4,Teen,,
1803,15,1,0,2,9,0,3,1,1,0,0,2.850351339,2,Teen,,
1804,15,1,1,2,14,1,2,0,1,0,0,2.370067422,3,Teen,,
1805,16,1,3,3,28,1,2,0,0,0,0,0.152590779,4,Teen,,
1806,18,0,2,2,5,0,0,0,0,0,0,2.123043127,3,Teen,,
1807,18,0,0,1,27,1,1,1,0,1,1,0.922013232,4,Teen,,
1808,15,1,0,2,16,0,2,0,0,0,1,1.428993238,4,Teen,,
1809,16,0,1,0,16,1,2,0,1,0,0,1.893440916,4,Teen,,
1810,15,0,1,4,13,1,2,0,0,0,0,1.939584666,4,Teen,,
1811,17,1,0,1,23,0,3,1,1,0,0,1.511276997,4,Teen,,
1812,17,0,2,2,24,0,1,0,0,1,0,0.825604174,4,Teen,,
1813,15,0,1,1,17,0,0,1,0,0,0,1.764354309,4,Teen,,
1814,18,1,2,2,24,0,2,1,0,0,0,1.2955949,4,Teen,,
1815,18,0,2,2,4,0,2,0,0,0,0,2.473717178,3,Teen,,
1816,15,0,2,2,28,0,2,0,0,1,0,0.019798485,4,Teen,,
1817,15,1,0,1,7,0,3,0,0,0,0,2.202958506,3,Teen,,
1818,17,0,1,1,6,0,3,1,0,0,0,3.040025436,1,Teen,,
1819,18,0,0,1,22,1,1,1,0,0,0,1.069079987,4,Teen,,
1820,15,1,1,2,3,1,4,1,0,0,0,3.941760022,0,Teen,,
1821,17,1,0,0,17,0,1,0,0,1,0,1.482595973,4,Teen,,
1822,18,1,1,2,4,0,3,0,1,0,0,3.042275369,1,Teen,,
1823,16,0,0,3,15,0,3,0,1,0,0,2.10396651,3,Teen,,
1824,17,1,0,3,13,0,3,0,0,0,0,1.787522329,4,Teen,,
1825,18,0,0,2,26,1,1,1,0,0,1,1.100381883,4,Teen,,
1826,18,1,0,2,26,0,2,0,0,0,0,0.854558289,4,Teen,,
1827,17,0,2,0,18,0,2,0,1,0,1,1.199651388,4,Teen,,
1828,16,1,2,2,13,1,1,0,0,0,0,2.591940919,2,Teen,,
1829,17,1,1,3,8,1,0,0,0,0,1,2.282212745,3,Teen,,
1830,18,1,0,1,5,0,2,0,0,0,0,2.754877493,2,Teen,,
1831,15,1,0,2,16,0,2,0,1,0,0,1.921268647,4,Teen,,
1832,15,0,0,3,18,0,3,1,0,1,0,1.583556496,4,Teen,,
1833,17,1,0,3,11,0,1,0,0,1,0,1.723385686,4,Teen,,
1834,18,1,2,1,3,1,3,1,0,0,0,2.876055005,2,Teen,,
1835,15,0,0,2,15,0,1,0,0,0,0,1.88899193,4,Teen,,
1836,18,1,0,1,24,0,3,1,1,0,0,1.369369967,4,Teen,,
1837,17,0,0,1,10,1,2,0,0,0,0,2.550546234,2,Teen,,
1838,15,1,0,3,21,1,2,1,1,1,1,1.943573341,4,Teen,,
1839,18,1,1,3,3,1,3,1,0,0,1,3.310401269,1,Teen,,
1840,15,1,1,2,16,0,1,0,0,0,0,1.418938675,4,Teen,,
1841,17,0,0,0,7,0,1,0,1,0,0,2.353054655,3,Teen,,
1842,18,1,0,3,13,0,2,0,0,1,0,1.752886206,4,Teen,,
1843,15,1,0,2,26,0,1,1,0,1,0,0.513962989,4,Teen,,
1844,17,1,0,1,1,0,2,0,0,0,0,3.021954868,1,Teen,,
1845,15,0,0,2,10,0,1,0,1,0,1,1.834749448,4,Teen,,
1846,15,0,3,0,10,0,3,0,0,0,0,2.275700147,3,Teen,,
1847,16,1,1,2,23,1,3,1,1,0,1,1.767646785,4,Teen,,
1848,16,0,1,2,21,0,0,1,0,1,0,1.353723074,4,Teen,,
1849,17,1,0,1,23,1,3,0,1,0,0,1.034201169,4,Teen,,
1850,16,1,0,1,5,0,2,0,0,0,0,2.758341831,2,Teen,,
1851,17,1,1,1,20,1,2,1,0,0,0,1.789966874,4,Teen,,
1852,16,1,1,0,20,0,2,1,0,0,0,1.223973607,4,Teen,,
1853,15,1,2,2,13,1,3,0,1,0,1,2.443619105,3,Teen,,
1854,17,1,0,3,29,0,2,0,1,1,0,0.362957003,4,Teen,,
1855,17,1,1,0,9,0,3,1,0,0,0,2.251753922,3,Teen,,
1856,15,0,0,0,25,1,1,0,0,0,0,0.900041692,4,Teen,,
1857,17,0,2,2,26,0,4,0,0,0,0,0.656616923,4,Teen,,
1858,17,0,1,3,7,0,3,1,0,0,0,2.186426951,3,Teen,,
1859,16,0,1,1,6,1,1,0,0,1,1,2.883136266,2,Teen,,
1860,17,0,0,1,7,1,3,1,0,0,0,2.877853698,2,Teen,,
1861,18,0,1,2,27,0,2,0,0,0,0,0.01206349,4,Teen,,
1862,15,0,0,1,7,0,1,1,0,0,0,2.583738163,2,Teen,,
1863,16,1,0,0,22,0,1,0,1,0,0,1.161554531,4,Teen,,
1864,16,1,0,2,1,0,0,1,0,0,0,3.301690513,1,Teen,,
1865,18,1,1,2,26,1,3,0,0,0,0,1.505172773,4,Teen,,
1866,15,1,0,2,15,0,2,0,0,0,0,1.385696221,4,Teen,,
1867,15,0,0,2,8,0,2,0,0,0,1,2.240923949,3,Teen,,
1868,16,0,2,2,12,1,1,1,0,0,0,2.116723382,3,Teen,,
1869,17,1,0,1,22,0,2,0,0,0,1,1.036656834,4,Teen,,
1870,16,1,1,1,11,0,2,0,0,0,0,1.617460207,4,Teen,,
1871,15,0,0,1,26,0,3,0,0,0,0,0.865945542,4,Teen,,
1872,18,1,0,1,21,0,4,0,1,0,0,1.320245987,4,Teen,,
1873,16,1,2,2,24,0,2,1,0,0,1,1.259764683,4,Teen,,
1874,15,1,0,3,28,0,2,1,0,0,0,0.081573184,4,Teen,,
1875,16,1,0,4,16,0,2,0,1,1,0,1.689673085,4,Teen,,
1876,17,0,1,2,26,0,3,0,0,0,1,0.46042165,4,Teen,,
1877,16,1,1,1,1,0,1,1,0,0,0,3.577043897,0,Teen,,
1878,16,1,1,1,12,0,2,1,0,0,0,2.087872127,3,Teen,,
1879,15,0,0,3,0,0,3,1,0,0,0,3.369584362,1,Teen,,
1880,15,0,0,2,25,0,0,0,0,0,0,0,4,Teen,,
1881,15,1,2,2,27,0,1,0,0,0,0,0.094651592,4,Teen,,
1882,16,0,1,2,18,0,3,0,1,0,0,1.405315628,4,Teen,,
1883,17,1,2,2,10,0,1,0,0,0,0,1.87826418,4,Teen,,
1884,18,1,2,3,4,0,2,1,0,0,0,2.87190477,2,Teen,,
1885,18,0,2,0,0,1,2,0,0,0,0,3.70794804,0,Teen,,
1886,15,1,0,2,19,0,2,0,0,1,0,1.174868091,4,Teen,,
1887,15,1,0,3,29,1,1,1,0,0,0,0.995449642,4,Teen,,
1888,16,1,2,1,12,1,4,0,1,0,0,2.528711257,2,Teen,,
1889,18,1,0,2,7,0,0,1,1,0,0,2.59683449,2,Teen,,
1890,15,0,0,1,5,0,3,0,0,0,0,2.460606774,3,Teen,,
1891,17,0,2,4,28,1,0,0,0,0,0,0.547780724,4,Teen,,
1892,17,1,2,0,16,0,2,0,1,0,0,1.803054427,4,Teen,,
1893,15,0,0,2,11,1,1,0,0,0,0,2.309975848,3,Teen,,
1894,15,1,0,1,0,0,1,0,0,0,0,3.093363943,1,Teen,,
1895,18,1,0,2,2,0,1,0,0,0,0,2.615900724,2,Teen,,
1896,18,1,2,1,13,0,2,0,1,0,0,2.276918318,3,Teen,,
1897,16,1,3,1,25,0,2,1,0,0,0,1.051531526,4,Teen,,
1898,18,1,0,2,7,0,1,0,1,0,0,2.747706159,2,Teen,,
1899,17,0,0,3,10,0,4,0,0,0,0,2.621670104,2,Teen,,
1900,17,1,2,1,26,1,1,0,0,0,0,0.243298094,4,Teen,,
1901,15,0,0,1,13,1,2,0,0,0,0,2.194706521,3,Teen,,
1902,18,0,1,2,7,0,1,0,0,0,1,2.639906488,2,Teen,,
1903,16,1,3,2,28,1,2,0,1,0,0,0.833493418,4,Teen,,
1904,17,1,0,3,2,1,3,0,0,0,0,3.402401591,1,Teen,,
1905,17,1,1,1,6,1,2,0,0,1,0,2.616291695,2,Teen,,
1906,16,1,0,2,27,0,1,0,0,0,0,0.339715385,4,Teen,,
1907,16,1,0,1,18,1,1,1,0,0,1,1.69772878,4,Teen,,
1908,17,0,2,1,3,0,3,0,0,0,0,2.356856807,3,Teen,,
1909,17,1,0,2,24,0,1,0,0,0,0,0.84562484,4,Teen,,
1910,16,1,3,2,15,1,2,1,0,1,0,2.246545273,3,Teen,,
1911,17,0,1,2,12,0,1,1,1,0,0,2.478699183,3,Teen,,
1912,15,0,0,1,19,0,1,1,0,1,1,1.374288283,4,Teen,,
1913,15,1,0,2,18,1,1,0,1,0,0,1.355381045,4,Teen,,
1914,16,0,0,2,4,0,3,1,0,0,0,3.06049075,1,Teen,,
1915,18,1,0,4,22,1,3,1,0,0,0,1.556957122,4,Teen,,
1916,16,0,0,1,4,1,2,1,0,0,0,3.219531248,1,Teen,,
1917,16,0,0,1,19,0,1,0,1,0,0,1.150153548,4,Teen,,
1918,18,1,0,1,23,0,2,0,0,1,1,1.321429302,4,Teen,,
1919,18,0,2,2,3,1,2,1,1,0,0,3.491326588,1,Teen,,
1920,18,0,1,1,1,0,2,0,0,1,1,3.869586724,0,Teen,,
1921,15,0,2,3,25,1,0,0,0,0,1,0.170463613,4,Teen,,
1922,17,0,0,1,12,1,4,0,0,0,0,2.19738729,3,Teen,,
1923,15,0,0,3,29,0,2,0,0,0,0,0.021155583,4,Teen,,
1924,17,0,1,1,15,0,4,0,0,1,0,2.386799507,3,Teen,,
1925,15,1,0,2,21,1,0,0,1,0,0,1.361031288,4,Teen,,
1926,17,1,0,3,1,0,1,1,1,0,0,3.51068089,0,Teen,,
1927,15,0,2,1,18,0,1,0,1,0,0,1.43737075,4,Teen,,
1928,18,1,2,4,16,1,3,0,1,1,0,1.804417459,4,Teen,,
1929,16,1,1,2,4,1,2,1,1,0,0,3.262269864,1,Teen,,
1930,15,1,0,3,24,0,3,0,1,0,0,1.169658238,4,Teen,,
1931,17,0,2,2,17,0,3,0,0,0,0,1.401550934,4,Teen,,
1932,18,1,1,1,27,0,3,0,0,1,0,0.549601825,4,Teen,,
1933,15,0,2,1,22,1,3,0,0,0,0,1.516508268,4,Teen,,
1934,15,1,2,1,20,1,3,0,0,0,0,2.032219512,3,Teen,,
1935,18,0,2,0,17,1,3,1,1,0,0,2.289299775,3,Teen,,
1936,15,0,1,1,7,0,2,1,0,0,0,2.086687741,3,Teen,,
1937,16,1,0,1,26,1,3,1,0,0,1,1.66766699,4,Teen,,
1938,15,1,1,2,14,1,3,0,0,0,0,2.595889051,2,Teen,,
1939,16,0,1,2,12,0,2,0,0,0,0,1.950769177,4,Teen,,
1940,16,1,2,1,12,0,4,0,0,0,0,2.102541899,3,Teen,,
1941,18,1,0,1,15,1,0,0,0,0,0,1.3791672,4,Teen,,
1942,15,1,0,2,21,0,2,0,0,0,0,0.67219968,4,Teen,,
1943,18,0,2,1,19,0,1,1,0,1,0,1.141638567,4,Teen,,
1944,15,0,2,0,12,0,1,0,0,0,1,1.621012115,4,Teen,,
1945,15,1,3,1,19,0,3,0,0,0,1,1.122110973,4,Teen,,
1946,17,1,2,3,1,0,4,0,0,0,0,3.402044108,1,Teen,,
1947,15,1,1,3,2,0,3,0,0,0,0,2.683854739,2,Teen,,
1948,18,0,1,1,14,1,4,1,0,1,0,2.996856279,2,Teen,,
1949,16,0,2,2,22,1,1,1,1,0,0,1.284865711,4,Teen,,
1950,15,1,1,2,18,1,1,0,0,0,0,1.201053303,4,Teen,,
1951,17,1,1,2,12,0,2,0,1,0,0,1.978021718,4,Teen,,
1952,18,1,0,2,4,1,3,1,1,0,1,3.83669864,0,Teen,,
1953,15,1,0,2,25,1,0,1,1,0,0,1.179903407,4,Teen,,
1954,18,1,2,1,21,0,4,1,0,0,0,1.54005946,4,Teen,,
1955,17,1,0,0,5,0,3,0,0,0,1,3.158858262,1,Teen,,
1956,17,0,0,2,13,0,4,0,0,0,1,1.752496836,4,Teen,,
1957,18,1,0,3,3,1,2,0,0,0,0,3.045113482,1,Teen,,
1958,15,0,0,2,21,0,2,0,1,1,0,1.165603946,4,Teen,,
1959,16,1,0,3,18,1,3,1,0,0,0,1.785760791,4,Teen,,
1960,17,1,0,4,22,0,3,0,1,0,0,0.841108717,4,Teen,,
1961,15,0,3,1,6,0,1,0,1,0,0,2.397182558,3,Teen,,
1962,15,0,1,2,3,1,4,0,0,0,0,3.576909015,0,Teen,,
1963,16,0,0,2,1,0,3,1,0,1,0,3.225158275,1,Teen,,
1964,17,0,0,4,26,0,0,0,0,0,0,0,4,Teen,,
1965,17,1,1,4,6,1,1,0,0,1,0,2.806697764,2,Teen,,
1966,15,0,0,2,2,1,2,1,0,0,0,3.42183767,1,Teen,,
1967,15,1,2,1,14,0,2,0,1,0,1,2.105309279,3,Teen,,
1968,16,0,1,2,0,0,3,0,0,0,0,3.160902091,1,Teen,,
1969,16,1,2,1,1,0,0,0,0,0,0,2.99354156,2,Teen,,
1970,17,1,0,2,9,1,3,1,0,0,0,2.490220426,3,Teen,,
1971,18,1,1,3,15,0,3,1,0,1,0,2.13083278,3,Teen,,
1972,17,1,0,1,24,0,1,1,0,0,1,0.838464873,4,Teen,,
1973,15,1,3,2,27,0,2,1,0,1,0,0.676771033,4,Teen,,
1974,17,1,1,2,14,1,1,1,0,0,0,1.735956512,4,Teen,,
1975,18,0,0,2,23,1,1,1,0,0,0,1.254572618,4,Teen,,
1976,16,1,0,1,14,1,2,0,0,0,0,1.922688235,4,Teen,,
1977,18,0,0,2,13,0,4,1,0,0,0,2.19199842,3,Teen,,
1978,18,0,1,3,21,1,1,0,1,1,0,1.757523486,4,Teen,,
1979,18,1,0,3,13,0,2,1,0,0,0,1.92410232,4,Teen,,
1980,16,0,1,1,5,0,1,1,0,0,0,2.80797413,2,Teen,,
1981,18,1,0,3,13,1,1,0,0,0,0,2.138772677,3,Teen,,
1982,18,0,1,2,16,0,2,0,0,1,0,1.363841047,4,Teen,,
1983,18,1,2,1,17,0,3,0,1,0,0,1.722726052,4,Teen,,
1984,15,0,2,0,19,1,0,0,1,0,0,1.192108472,4,Teen,,
1985,18,1,2,1,18,0,4,0,0,0,0,1.53478239,4,Teen,,
1986,16,1,0,3,29,0,0,0,1,0,0,0.115243211,4,Teen,,
1987,18,1,0,2,16,0,3,0,1,0,0,1.562359564,4,Teen,,
1988,18,1,1,2,15,0,3,1,0,0,0,2.096032625,3,Teen,,
1989,16,0,0,1,7,1,2,0,1,0,0,3.009238323,1,Teen,,
1990,18,1,0,2,6,0,1,0,0,0,0,2.071108065,3,Teen,,
1991,16,0,0,0,19,1,2,0,0,1,0,1.747356452,4,Teen,,
1992,18,0,0,1,27,0,3,1,1,0,0,1.079867369,4,Teen,,
1993,16,0,0,2,11,0,3,0,0,1,0,2.271400211,3,Teen,,
1994,18,1,2,1,8,0,2,0,1,0,0,2.117233031,3,Teen,,
1995,18,0,0,3,26,1,2,0,0,0,0,0.743592358,4,Teen,,
1996,15,0,1,1,13,0,3,0,1,0,0,1.892745845,4,Teen,,
1997,15,0,0,2,19,1,4,0,0,0,0,1.586464189,4,Teen,,
1998,18,1,1,2,0,0,3,0,0,1,0,3.512322895,0,Teen,,
1999,18,1,0,2,9,1,3,0,0,1,0,2.629211521,2,Teen,,
2000,17,0,2,1,16,1,2,1,1,0,0,1.8366428,4,Teen,,
2001,16,1,2,0,16,1,3,1,0,1,0,1.83435914,4,Teen,,
2002,17,1,0,3,16,1,3,0,0,0,1,1.766055977,4,Teen,,
2003,15,0,3,1,3,0,3,1,0,1,1,3.201710217,1,Teen,,
2004,15,0,3,3,16,1,2,0,0,0,0,1.263890772,4,Teen,,
2005,15,1,2,4,17,0,2,0,1,1,1,1.427724376,4,Teen,,
2006,15,0,2,1,19,0,2,0,0,1,1,1.070707952,4,Teen,,
2007,18,1,0,1,22,0,2,0,0,0,1,0.832717506,4,Teen,,
2008,15,1,1,2,1,0,2,0,0,0,0,3.130222795,1,Teen,,
2009,18,1,0,4,7,0,3,1,0,0,0,2.537098951,2,Teen,,
2010,18,1,0,3,12,0,2,1,0,0,0,1.671076182,4,Teen,,
2011,15,1,3,2,22,0,1,0,1,1,0,0.81655066,4,Teen,,
2012,15,1,0,2,24,0,3,0,1,0,0,1.131402736,4,Teen,,
2013,16,0,2,1,29,0,3,0,0,0,0,0.333154228,4,Teen,,
2014,17,0,2,4,21,1,2,0,0,0,0,1.48906302,4,Teen,,
2015,15,1,2,4,19,1,1,0,1,0,0,1.683330032,4,Teen,,
2016,16,1,3,1,21,1,4,1,0,0,0,1.921942134,4,Teen,,
2017,16,1,0,1,14,0,3,0,0,0,0,1.940006922,4,Teen,,
2018,17,0,0,1,19,0,1,1,0,0,0,1.065848673,4,Teen,,
2019,18,1,0,1,22,1,0,0,0,0,0,0.968986131,4,Teen,,
2020,15,0,0,3,8,1,2,1,0,0,0,2.68614499,2,Teen,,
2021,17,1,0,1,2,1,3,1,1,0,0,3.520612392,0,Teen,,
2022,15,1,0,0,2,0,1,1,0,0,0,2.815973296,2,Teen,,
2023,16,0,2,1,1,0,2,1,1,0,0,3.487510668,1,Teen,,
2024,16,0,1,4,0,1,2,0,0,1,0,3.592128978,0,Teen,,
2025,18,1,0,2,13,0,3,0,0,0,0,1.578441665,4,Teen,,
2026,16,1,1,2,16,0,2,1,0,1,0,1.886008174,4,Teen,,
2027,16,1,0,1,12,1,2,0,1,0,0,2.366010872,3,Teen,,
2028,17,0,0,4,18,1,4,1,0,1,0,2.434934379,3,Teen,,
2029,15,0,2,3,29,0,1,0,0,0,0,0.393186471,4,Teen,,
2030,15,0,1,1,22,0,1,0,1,1,0,0.713267665,4,Teen,,
2031,17,0,2,0,14,1,3,0,1,1,0,2.57444997,2,Teen,,
2032,18,0,0,0,26,0,1,1,1,0,0,0.700539867,4,Teen,,
2033,15,0,2,1,24,1,3,1,0,1,0,1.586289237,4,Teen,,
2034,16,1,1,2,13,1,0,0,1,0,0,2.058575293,3,Teen,,
2035,15,1,1,3,1,1,1,0,0,0,0,3.129640051,1,Teen,,
2036,16,0,1,2,6,1,4,1,1,0,0,3.539198712,0,Teen,,
2037,18,1,2,3,16,0,2,1,1,1,0,2.059966656,3,Teen,,
2038,17,1,1,2,17,0,3,0,1,1,1,1.756035495,4,Teen,,
2039,15,0,1,2,5,0,1,1,1,0,0,2.622601052,2,Teen,,
2040,17,1,3,2,26,0,1,0,0,0,0,0.262861167,4,Teen,,
2041,15,0,2,1,20,0,3,0,1,1,0,1.704415089,4,Teen,,
2042,16,0,0,1,7,0,2,0,0,0,0,2.104449931,3,Teen,,
2043,17,1,2,2,27,1,2,1,1,1,0,0.83751232,4,Teen,,
2044,15,0,0,0,26,0,0,1,1,0,0,0.556828033,4,Teen,,
2045,16,0,0,1,1,0,2,1,0,0,0,3.350130974,1,Teen,,
2046,17,0,1,2,0,0,3,1,0,0,0,3.279646224,1,Teen,,
2047,17,0,3,4,15,0,3,0,1,0,0,1.556328957,4,Teen,,
2048,15,0,3,2,6,0,3,1,0,0,1,2.846378753,2,Teen,,
2049,15,0,0,3,21,0,3,0,0,0,0,1.137899801,4,Teen,,
2050,15,0,1,2,23,0,2,1,0,0,0,1.391787779,4,Teen,,
2051,16,0,0,2,10,1,2,0,0,0,0,2.182795221,3,Teen,,
2052,15,1,3,2,14,1,3,1,0,0,0,2.253871179,3,Teen,,
2053,17,1,3,3,12,1,1,1,0,0,0,2.254020037,3,Teen,,
2054,17,1,1,2,29,0,1,1,0,0,0,0.392549011,4,Teen,,
2055,15,0,2,2,23,0,4,1,1,0,0,1.484857697,4,Teen,,
2056,15,0,2,2,1,0,0,0,0,0,0,2.672093364,2,Teen,,
2057,18,1,1,2,13,0,1,1,0,0,0,1.831511281,4,Teen,,
2058,17,1,0,1,23,0,2,0,0,1,0,0.758182974,4,Teen,,
